,days,hours,b'11126_fg,b'11126_obs,b'11035_fg,b'11035_obs
11368,59,16,268.3440902709961,269.3500061035156,281.5709739685059,282.6499938964844
11369,59,17,268.0567481994629,269.25,280.83217468261716,281.8500061035156
11370,59,18,267.66334228515626,269.25,280.674031829834,281.6499938964844
11371,59,19,266.24513549804686,267.25,281.2242347717285,283.6499938964844
11372,59,20,265.8509231567383,266.54998779296875,281.952823638916,284.1499938964844
11373,59,21,265.2419494628906,266.25,281.25805206298827,284.54998779296875
11374,59,22,264.866561126709,265.6499938964844,280.92962036132815,281.04998779296875
11375,59,23,264.15543899536135,265.54998779296875,279.1815414428711,279.75
11376,60,0,263.60410766601564,265.25,278.78217697143555,279.54998779296875
11377,60,1,263.635563659668,265.04998779296875,278.3459312438965,279.45001220703125
11378,60,2,263.36757888793943,264.75,278.3448066711426,279.6499938964844
11379,60,3,262.8354637145996,264.04998779296875,278.2513343811035,280.1499938964844
11380,60,4,262.4669364929199,263.6499938964844,277.95353546142576,280.04998779296875
11381,60,5,261.9374641418457,263.75,277.55120239257815,279.6499938964844
11382,60,6,262.1848655700684,263.04998779296875,277.336173248291,278.8500061035156
11383,60,7,262.55551681518557,262.95001220703125,277.5900588989258,279.1499938964844
11384,60,8,262.6535415649414,263.6499938964844,278.00259017944336,279.45001220703125
11385,60,9,263.40636825561523,264.3500061035156,278.8494132995605,279.75
11386,60,10,264.53732070922854,265.54998779296875,279.9051628112793,280.3500061035156
11387,60,11,265.8159637451172,265.3500061035156,281.1500099182129,281.6499938964844
11388,60,12,264.9406265258789,265.75,282.2017395019531,283.1499938964844
11389,60,13,265.71964569091796,265.75,283.155330657959,284.3500061035156
11390,60,14,266.3707862854004,265.8500061035156,282.58004608154295,282.95001220703125
11391,60,15,266.5980079650879,265.75,281.85280380249026,283.75
11392,60,16,266.49369049072266,265.25,280.5676689147949,282.8500061035156
11393,60,17,267.06480941772463,265.45001220703125,279.39012603759767,281.8500061035156
11394,60,18,266.9413299560547,266.04998779296875,279.0988395690918,281.25
11395,60,19,266.76184005737304,266.04998779296875,278.8225372314453,279.95001220703125
11396,60,20,266.880061340332,266.25,278.0023551940918,280.04998779296875
11397,60,21,267.4336814880371,267.04998779296875,276.9667198181152,278.75
11398,60,22,268.29866180419924,266.95001220703125,277.5336296081543,277.3500061035156
11399,60,23,267.89391174316404,266.95001220703125,277.37861328125,276.54998779296875
11400,61,0,268.303670501709,266.95001220703125,277.2378807067871,276.95001220703125
11401,61,1,269.01770477294923,266.8500061035156,278.01824951171875,277.3500061035156
11402,61,2,269.5453056335449,267.25,278.9762954711914,277.8500061035156
11403,61,3,268.82074584960935,267.3500061035156,278.7214469909668,278.04998779296875
11404,61,4,269.04784393310547,267.75,278.77430191040037,277.95001220703125
11405,61,5,269.02952575683594,268.04998779296875,278.0983688354492,277.54998779296875
11406,61,6,269.3485824584961,270.04998779296875,278.1346565246582,278.75
11407,61,7,269.7419921875,270.25,278.87415618896483,279.6499938964844
11408,61,8,270.34249725341795,268.6499938964844,280.51373596191405,281.25
11409,61,9,270.2970252990723,271.04998779296875,283.0938316345215,283.6499938964844
11410,61,10,269.43847274780273,270.3500061035156,283.7241859436035,284.45001220703125
11411,61,11,268.8992980957031,270.04998779296875,284.42984771728516,286.3500061035156
11412,61,12,268.789656829834,270.6499938964844,284.5346870422363,285.3500061035156
11413,61,13,268.56249847412107,270.75,283.5487823486328,285.3500061035156
11414,61,14,268.09149780273435,270.25,283.4871543884277,285.8500061035156
11415,61,15,267.5623504638672,269.25,283.37328872680666,285.45001220703125
11416,61,16,267.4794204711914,268.3500061035156,282.29549713134764,284.45001220703125
11417,61,17,267.0330268859863,267.6499938964844,281.49069290161134,283.6499938964844
11418,61,18,266.3084518432617,267.45001220703125,280.631787109375,282.95001220703125
11419,61,19,266.2011917114258,266.95001220703125,279.8949569702148,282.8500061035156
11420,61,20,265.9643890380859,266.54998779296875,279.50463714599607,282.25
11421,61,21,266.23239517211914,266.8500061035156,278.60336685180664,280.3500061035156
11422,61,22,266.3536880493164,265.8500061035156,278.5797088623047,279.1499938964844
11423,61,23,266.35381240844725,265.8500061035156,278.1001571655273,277.75
11424,62,0,266.39805908203124,266.54998779296875,277.82419662475587,278.25
11425,62,1,266.7534553527832,267.1499938964844,277.62355880737306,276.75
11426,62,2,266.60290145874023,266.3500061035156,277.1283592224121,276.3500061035156
11427,62,3,266.63112716674806,267.6499938964844,276.66171798706057,277.25
11428,62,4,267.29333724975584,268.25,276.3910682678223,277.75
11429,62,5,267.6138427734375,269.54998779296875,275.99499282836916,277.04998779296875
11430,62,6,267.29675064086916,269.04998779296875,276.02088394165037,276.95001220703125
11431,62,7,266.54144592285155,269.3500061035156,277.05581817626955,279.1499938964844
11432,62,8,266.893936920166,269.75,279.0292381286621,281.6499938964844
11433,62,9,267.06970901489257,270.6499938964844,280.89745025634767,283.3500061035156
11434,62,10,267.58362579345703,270.75,282.87231292724607,284.8500061035156
11435,62,11,268.23113479614256,270.8500061035156,284.28825225830076,286.54998779296875
11436,62,12,268.40743789672854,270.95001220703125,285.59571304321287,287.45001220703125
11437,62,13,269.0446968078613,271.8500061035156,286.81056213378906,287.6499938964844
11438,62,14,269.4477142333984,271.95001220703125,286.9653678894043,287.8500061035156
11439,62,15,269.8049346923828,271.54998779296875,285.99443130493165,286.95001220703125
11440,62,16,269.8483291625977,271.04998779296875,284.77796096801757,285.8500061035156
11441,62,17,269.7906349182129,270.95001220703125,283.3764144897461,284.95001220703125
11442,62,18,269.7673873901367,270.54998779296875,282.8084358215332,283.95001220703125
11443,62,19,269.76495895385744,270.45001220703125,282.32787704467773,283.8500061035156
11444,62,20,269.73133850097656,270.1499938964844,281.6614685058594,282.8500061035156
11445,62,21,269.7372169494629,270.3500061035156,281.11960678100587,282.6499938964844
11446,62,22,269.70696411132815,270.75,280.48755798339846,282.3500061035156
11447,62,23,269.6848274230957,270.54998779296875,279.54765396118165,281.6499938964844
11448,63,0,269.4989921569824,270.45001220703125,278.9031852722168,281.6499938964844
11449,63,1,269.4225372314453,270.25,278.62109451293946,281.3500061035156
11450,63,2,269.4847053527832,270.45001220703125,278.17717895507815,280.75
11451,63,3,269.44004135131837,270.1499938964844,277.7988761901855,280.45001220703125
11452,63,4,269.2868507385254,270.1499938964844,277.41980667114257,279.45001220703125
11453,63,5,269.12663955688475,270.25,276.89100189208983,279.1499938964844
11454,63,6,269.0117790222168,270.25,276.57836532592773,278.3500061035156
11455,63,7,269.1087104797363,270.25,277.5936882019043,279.25
11456,63,8,269.17824401855466,270.6499938964844,279.6605056762695,280.95001220703125
11457,63,9,269.3050483703613,271.25,282.20981750488284,283.1499938964844
11458,63,10,269.2889892578125,270.95001220703125,284.8783889770508,286.54998779296875
11459,63,11,269.37881927490236,270.8500061035156,287.7354736328125,288.04998779296875
11460,63,12,269.51943283081056,271.54998779296875,289.9173751831055,293.04998779296875
11461,63,13,270.3830757141113,270.1499938964844,290.5613655090332,293.1499938964844
11462,63,14,270.59919891357424,270.75,290.3127494812012,292.1499938964844
11463,63,15,270.6926528930664,270.54998779296875,289.0211753845215,290.6499938964844
11464,63,16,270.2899223327637,270.45001220703125,287.5916976928711,289.1499938964844
11465,63,17,268.27595977783204,269.8500061035156,285.9796821594238,288.25
11466,63,18,267.7930061340332,269.8500061035156,285.45348739624023,287.95001220703125
11467,63,19,267.69733200073244,269.1499938964844,284.9951431274414,287.6499938964844
11468,63,20,267.4639694213867,268.8500061035156,284.52511444091795,287.1499938964844
11469,63,21,267.05628433227537,268.1499938964844,283.8565162658691,286.6499938964844
11470,63,22,267.0908912658691,267.8500061035156,283.0671546936035,286.25
11471,63,23,267.55846405029297,267.45001220703125,282.46128234863284,285.54998779296875
11472,64,0,267.47424392700196,267.45001220703125,282.4322265625,285.04998779296875
11473,64,1,267.2413024902344,267.54998779296875,282.2068901062012,284.3500061035156
11474,64,2,266.9568351745605,267.75,281.59254989624026,283.25
11475,64,3,266.86130142211914,267.54998779296875,281.2420394897461,283.8500061035156
11476,64,4,266.8632614135742,267.45001220703125,281.7263549804687,284.6499938964844
11477,64,5,266.73688888549805,267.3500061035156,281.59081115722654,283.95001220703125
11478,64,6,266.77089538574216,267.45001220703125,281.4264205932617,283.75
11479,64,7,266.62522888183594,267.45001220703125,281.789298248291,283.8500061035156
11480,64,8,265.43958435058596,267.6499938964844,282.67370758056643,284.54998779296875
11481,64,9,265.99316482543946,266.1499938964844,283.8372398376465,285.3500061035156
11482,64,10,266.36097106933596,265.95001220703125,284.69420471191404,286.75
11483,64,11,266.93344497680664,265.75,285.49924240112307,286.45001220703125
11484,64,12,267.6211570739746,266.04998779296875,286.08413162231443,287.04998779296875
11485,64,13,268.027653503418,267.04998779296875,285.40719985961914,286.45001220703125
11486,64,14,267.6103691101074,267.8500061035156,285.2477233886719,286.1499938964844
11487,64,15,266.94043655395507,268.04998779296875,284.6995361328125,285.75
11488,64,16,266.9619659423828,267.6499938964844,283.95609817504885,282.75
11489,64,17,267.091618347168,267.3500061035156,283.02576370239257,282.45001220703125
11490,64,18,266.9456962585449,267.3500061035156,282.33073196411135,282.04998779296875
11491,64,19,266.9696701049805,267.25,281.83012237548826,282.25
11492,64,20,267.011580657959,267.1499938964844,281.1522674560547,281.1499938964844
11493,64,21,266.8718940734863,267.04998779296875,280.86108322143554,281.1499938964844
11494,64,22,266.652766418457,266.8500061035156,280.2291374206543,281.3500061035156
11495,64,23,266.4898078918457,266.8500061035156,279.3796920776367,280.1499938964844
11496,65,0,266.0665740966797,266.45001220703125,278.76144180297854,278.45001220703125
11497,65,1,265.7470169067383,266.6499938964844,278.5505088806152,277.8500061035156
11498,65,2,264.4266815185547,265.45001220703125,278.0645523071289,279.3500061035156
11499,65,3,263.83812255859374,264.75,278.0531715393066,280.04998779296875
11500,65,4,263.7999641418457,264.6499938964844,278.1266807556152,280.45001220703125
11501,65,5,263.840380859375,264.75,278.3028022766113,280.54998779296875
11502,65,6,263.677986907959,264.45001220703125,277.9601402282715,280.04998779296875
11503,65,7,263.82705001831056,264.3500061035156,278.5912376403809,280.6499938964844
11504,65,8,264.28465805053713,265.25,279.4118682861328,281.3500061035156
11505,65,9,264.80651092529297,265.25,280.17990646362307,281.45001220703125
11506,65,10,265.16819915771487,266.3500061035156,281.4901512145996,282.45001220703125
11507,65,11,265.833073425293,266.8500061035156,282.4245040893555,283.54998779296875
11508,65,12,266.33131713867186,267.04998779296875,283.51026611328126,283.45001220703125
11509,65,13,266.93721237182615,266.95001220703125,284.2656875610352,285.25
11510,65,14,267.7079765319824,267.3500061035156,284.5319625854492,284.6499938964844
11511,65,15,,,,
11512,65,16,267.92689208984376,267.25,282.8068313598633,283.3500061035156
11513,65,17,267.8772285461426,267.3500061035156,281.49524078369143,282.04998779296875
11514,65,18,267.7706268310547,267.45001220703125,280.41537246704104,282.3500061035156
11515,65,19,267.4179916381836,267.45001220703125,279.54309234619143,281.54998779296875
11516,65,20,267.10253219604493,267.45001220703125,279.07816314697266,280.04998779296875
11517,65,21,266.6049438476563,267.25,278.2110122680664,279.25
11518,65,22,265.83635025024415,267.45001220703125,278.2252899169922,278.1499938964844
11519,65,23,265.08572616577146,267.04998779296875,278.13561019897463,277.75
11520,66,0,264.4989440917969,266.25,277.7719413757324,277.45001220703125
11521,66,1,263.90368804931643,265.6499938964844,277.9589477539063,277.1499938964844
11522,66,2,263.5759811401367,265.3500061035156,277.978311920166,277.3500061035156
11523,66,3,263.2742012023926,265.54998779296875,277.51861267089845,277.95001220703125
11524,66,4,262.81346130371094,265.3500061035156,277.1458885192871,277.8500061035156
11525,66,5,262.66281814575194,264.8500061035156,277.24672775268556,278.6499938964844
11526,66,6,262.47437591552733,264.6499938964844,277.4692077636719,278.1499938964844
11527,66,7,262.577685546875,264.75,278.0605827331543,279.25
11528,66,8,262.7917350769043,265.1499938964844,279.1283638000488,279.95001220703125
11529,66,9,262.9891242980957,265.45001220703125,280.4681930541992,280.8500061035156
11530,66,10,263.02330780029297,265.6499938964844,281.7503074645996,283.1499938964844
11531,66,11,263.2645568847656,265.8500061035156,282.62463455200196,283.3500061035156
11532,66,12,263.5261657714844,265.54998779296875,283.04966201782224,280.75
11533,66,13,263.3664360046387,266.1499938964844,283.38448638916014,281.95001220703125
11534,66,14,263.70809173583984,265.54998779296875,283.24216690063474,283.54998779296875
11535,66,15,263.7806686401367,265.6499938964844,282.2742835998535,282.6499938964844
11536,66,16,263.87779541015624,265.45001220703125,281.01392288208007,279.8500061035156
11537,66,17,263.8432029724121,265.1499938964844,280.32069091796876,279.3500061035156
11538,66,18,264.01462326049807,264.8500061035156,279.8740798950195,279.8500061035156
11539,66,19,263.82262725830077,264.75,279.37767486572267,279.1499938964844
11540,66,20,263.6687294006348,264.54998779296875,278.966862487793,278.95001220703125
11541,66,21,263.593505859375,264.8500061035156,278.2316009521484,279.25
11542,66,22,263.3991828918457,264.8500061035156,277.77930068969727,278.8500061035156
11543,66,23,263.346452331543,264.75,277.3856262207031,278.3500061035156
11544,67,0,262.9403762817383,264.3500061035156,277.0026741027832,278.1499938964844
11545,67,1,262.7136032104492,264.45001220703125,277.01402740478517,278.04998779296875
11546,67,2,262.63000335693357,264.54998779296875,276.8762046813965,277.8500061035156
11547,67,3,262.58784637451174,264.75,276.3160285949707,277.75
11548,67,4,263.0258087158203,264.1499938964844,276.14440231323243,277.54998779296875
11549,67,5,263.10761032104494,263.75,275.96227951049804,277.04998779296875
11550,67,6,263.206192779541,263.1499938964844,276.3534561157227,276.54998779296875
11551,67,7,263.8730133056641,265.1499938964844,277.11075057983396,277.75
11552,67,8,264.5904029846191,265.04998779296875,278.3653678894043,278.8500061035156
11553,67,9,265.24588775634766,265.6499938964844,279.660823059082,280.6499938964844
11554,67,10,266.0578155517578,266.04998779296875,281.29114456176757,281.8500061035156
11555,67,11,266.6979019165039,265.95001220703125,282.17991104125974,282.45001220703125
11556,67,12,267.11888885498047,267.25,283.065389251709,283.6499938964844
11557,67,13,267.9310073852539,267.75,283.4424919128418,283.75
11558,67,14,268.4321792602539,267.25,283.65536270141604,284.75
11559,67,15,268.58340377807616,266.3500061035156,283.2762878417969,284.45001220703125
11560,67,16,268.26410217285155,267.04998779296875,282.91175689697263,283.3500061035156
11561,67,17,268.1557891845703,267.25,281.55891647338865,281.75
11562,67,18,268.51048431396487,266.95001220703125,280.60906372070315,280.1499938964844
11563,67,19,,,,
11564,67,20,269.0023338317871,269.1499938964844,279.4367080688477,277.75
11565,67,21,269.25481338500975,270.8500061035156,279.0371795654297,277.45001220703125
11566,67,22,269.77042388916016,271.3500061035156,278.5880645751953,277.45001220703125
11567,67,23,270.0434181213379,271.45001220703125,278.5173858642578,277.25
11568,68,0,269.81957626342773,271.54998779296875,278.7904899597168,277.75
11569,68,1,270.07472229003906,271.6499938964844,278.59366607666016,279.8500061035156
11570,68,2,270.54888610839845,271.6499938964844,279.6761871337891,278.25
11571,68,3,270.22801361083987,271.04998779296875,279.5754669189453,278.1499938964844
11572,68,4,269.93139877319334,271.25,279.8250762939453,278.25
11573,68,5,270.1147750854492,271.1499938964844,279.912126159668,278.45001220703125
11574,68,6,270.0607879638672,271.1499938964844,280.1314239501953,280.75
11575,68,7,270.29119567871095,271.04998779296875,280.65674743652346,282.04998779296875
11576,68,8,269.99746627807616,271.25,281.2297050476074,283.1499938964844
11577,68,9,270.1501518249512,271.3500061035156,282.177424621582,284.1499938964844
11578,68,10,270.3631782531738,271.25,282.80304565429685,285.1499938964844
11579,68,11,270.61797485351565,271.04998779296875,283.1764617919922,285.95001220703125
11580,68,12,270.58826675415037,271.45001220703125,283.98441619873046,285.6499938964844
11581,68,13,,,,
11582,68,14,270.2652130126953,271.6499938964844,284.43541564941404,285.75
11583,68,15,270.1813400268555,271.54998779296875,284.9479606628418,285.54998779296875
11584,68,16,,,284.2531883239746,285.3500061035156
11585,68,17,,,283.3112846374512,285.04998779296875
11586,68,18,,,282.4860549926758,284.3500061035156
11587,68,19,,,282.083553314209,283.54998779296875
11588,68,20,,,281.74430923461915,283.1499938964844
11589,68,21,,,281.4119277954102,282.54998779296875
11590,68,22,,,281.0343849182129,282.6499938964844
11591,68,23,,,280.8828063964844,281.54998779296875
11592,69,0,268.99644927978517,270.6499938964844,280.8416381835938,281.1499938964844
11593,69,1,,,280.4290260314941,280.95001220703125
11594,69,2,267.8626426696777,269.54998779296875,280.40268020629884,281.04998779296875
11595,69,3,267.541886138916,268.54998779296875,279.890518951416,281.04998779296875
11596,69,4,266.998087310791,268.25,279.3126670837402,279.6499938964844
11597,69,5,266.2678901672363,267.6499938964844,278.6548133850098,279.25
11598,69,6,265.69241561889646,266.6499938964844,278.4073173522949,279.25
11599,69,7,265.4949188232422,265.8500061035156,278.445272064209,280.04998779296875
11600,69,8,265.48605728149414,266.04998779296875,278.8872383117676,280.04998779296875
11601,69,9,265.5715141296387,266.25,279.2717765808105,281.8500061035156
11602,69,10,265.6810836791992,266.6499938964844,279.9232925415039,280.95001220703125
11603,69,11,265.93113861083987,266.54998779296875,280.898690032959,280.8500061035156
11604,69,12,266.32768020629885,265.6499938964844,281.46287841796874,280.75
11605,69,13,266.52344741821287,265.95001220703125,281.3350456237793,280.3500061035156
11606,69,14,266.6570503234863,266.3500061035156,280.94155807495116,280.04998779296875
11607,69,15,266.40318756103517,266.3500061035156,280.7161926269531,280.04998779296875
11608,69,16,266.10915222167966,266.25,280.20262298583987,280.04998779296875
11609,69,17,265.87458114624025,266.1499938964844,279.3201171875,279.8500061035156
11610,69,18,,,,
11611,69,19,264.98425979614257,265.54998779296875,278.3197937011719,279.6499938964844
11612,69,20,264.7381317138672,265.3500061035156,277.71824111938474,279.54998779296875
11613,69,21,264.6236701965332,265.3500061035156,277.1418731689453,278.95001220703125
11614,69,22,264.35358505249025,264.95001220703125,276.6075912475586,278.04998779296875
11615,69,23,264.485888671875,265.1499938964844,276.3582588195801,278.04998779296875
11616,70,0,264.6896156311035,264.95001220703125,276.2116668701172,277.95001220703125
11617,70,1,264.5658752441406,264.45001220703125,275.9262664794922,278.04998779296875
11618,70,2,264.6264595031738,264.54998779296875,275.74543991088865,278.1499938964844
11619,70,3,264.71040267944335,264.95001220703125,275.59755935668943,278.04998779296875
11620,70,4,264.665601348877,265.1499938964844,275.4812400817871,278.1499938964844
11621,70,5,264.6804145812988,264.75,275.266283416748,278.45001220703125
11622,70,6,,,,
11623,70,7,265.4678207397461,266.45001220703125,276.5179634094238,278.75
11624,70,8,265.92950744628905,268.3500061035156,277.8560173034668,279.8500061035156
11625,70,9,266.6421546936035,269.8500061035156,279.2047866821289,280.25
11626,70,10,267.19801025390626,270.1499938964844,280.386124420166,281.45001220703125
11627,70,11,267.9939079284668,270.04998779296875,281.3608818054199,282.04998779296875
11628,70,12,268.4534408569336,270.6499938964844,282.0092437744141,282.45001220703125
11629,70,13,269.1581260681152,271.45001220703125,282.45239639282227,282.45001220703125
11630,70,14,269.47681350708007,270.8500061035156,282.53887329101565,283.95001220703125
11631,70,15,269.7686454772949,271.54998779296875,281.89449844360354,282.54998779296875
11632,70,16,269.6611526489258,271.3500061035156,280.63893814086913,282.45001220703125
11633,70,17,269.6853973388672,271.25,279.2958068847656,281.95001220703125
11634,70,18,269.66809539794923,271.04998779296875,278.75598220825196,281.3500061035156
11635,70,19,269.78243255615234,271.1499938964844,278.34714279174807,280.8500061035156
11636,70,20,269.94232482910155,271.25,277.9798225402832,280.6499938964844
11637,70,21,270.01197280883787,270.95001220703125,277.2806854248047,280.45001220703125
11638,70,22,269.837663269043,271.04998779296875,276.6047782897949,279.95001220703125
11639,70,23,269.5528022766113,271.25,276.22161254882815,278.75
11640,71,0,269.1545928955078,271.25,276.0333618164062,277.6499938964844
11641,71,1,268.93338241577146,270.8500061035156,275.56333389282224,277.45001220703125
11642,71,2,268.7111846923828,270.45001220703125,275.4391609191895,277.25
11643,71,3,268.5376403808594,269.95001220703125,275.44560317993165,277.25
11644,71,4,268.65596466064454,269.6499938964844,275.40727005004885,277.25
11645,71,5,268.25251083374025,271.25,275.2843376159668,276.95001220703125
11646,71,6,267.86047134399416,270.45001220703125,275.0904205322266,276.25
11647,71,7,267.8575859069824,271.25,275.552742767334,277.25
11648,71,8,268.2157752990723,271.95001220703125,276.5468521118164,278.04998779296875
11649,71,9,268.6092864990234,271.75,277.8525131225586,279.45001220703125
11650,71,10,269.08524856567385,271.95001220703125,279.0657676696777,280.25
11651,71,11,269.3173545837402,272.04998779296875,280.08384704589844,280.3500061035156
11652,71,12,269.9650062561035,272.54998779296875,280.6949432373047,279.75
11653,71,13,270.3536567687988,272.6499938964844,281.02111358642577,281.04998779296875
11654,71,14,270.86580963134764,272.8500061035156,280.9941566467285,280.95001220703125
11655,71,15,271.12106857299807,272.75,280.63272552490236,281.1499938964844
11656,71,16,270.7982376098633,272.45001220703125,279.7322769165039,280.75
11657,71,17,270.7200866699219,271.75,278.3801216125488,280.25
11658,71,18,270.0954872131348,271.8500061035156,277.5031196594238,279.95001220703125
11659,71,19,269.64760131835936,271.3500061035156,276.7445068359375,279.8500061035156
11660,71,20,269.4349166870117,271.54998779296875,276.22559280395507,279.1499938964844
11661,71,21,268.8629005432129,271.25,275.76347198486326,278.45001220703125
11662,71,22,268.38095474243164,270.6499938964844,275.5965400695801,277.25
11663,71,23,267.9308204650879,269.95001220703125,275.3962631225586,276.25
11664,72,0,267.7336280822754,269.04998779296875,275.0736145019531,276.45001220703125
11665,72,1,267.519841003418,269.25,274.6765823364258,275.6499938964844
11666,72,2,267.22811965942384,268.8500061035156,274.299520111084,275.1499938964844
11667,72,3,267.0431312561035,268.75,273.8733703613281,275.45001220703125
11668,72,4,266.8004600524902,269.25,273.5017860412598,275.25
11669,72,5,266.6057075500488,269.04998779296875,273.1924224853516,273.95001220703125
11670,72,6,266.3202072143555,269.1499938964844,273.07909240722654,274.1499938964844
11671,72,7,266.4616928100586,269.75,273.7671951293945,276.45001220703125
11672,72,8,266.9209915161133,270.54998779296875,275.85791931152346,277.6499938964844
11673,72,9,267.4856246948242,271.1499938964844,277.6461715698242,278.75
11674,72,10,268.15672302246094,270.95001220703125,279.1199005126953,280.8500061035156
11675,72,11,268.97585983276366,271.25,280.65783004760743,281.95001220703125
11676,72,12,271.5218788146973,271.3500061035156,281.74963302612304,282.54998779296875
11677,72,13,272.16694564819335,272.3500061035156,282.27078170776366,283.6499938964844
11678,72,14,272.3027183532715,272.6499938964844,282.2624931335449,284.45001220703125
11679,72,15,271.9649345397949,272.45001220703125,282.08925552368163,284.04998779296875
11680,72,16,271.8391487121582,271.8500061035156,280.929402923584,283.25
11681,72,17,271.3016647338867,271.6499938964844,279.7399536132813,281.75
11682,72,18,270.97773361206055,271.25,278.8601379394531,279.8500061035156
11683,72,19,270.8475067138672,270.45001220703125,278.23472290039064,278.8500061035156
11684,72,20,270.4469787597656,270.95001220703125,277.8446647644043,278.8500061035156
11685,72,21,270.14159469604493,270.54998779296875,277.5475791931152,277.75
11686,72,22,269.89831924438477,270.6499938964844,277.1514099121094,279.8500061035156
11687,72,23,269.455500793457,269.75,276.68247985839844,279.1499938964844
11688,73,0,269.12082901000974,269.75,276.50021133422854,277.54998779296875
11689,73,1,268.9254325866699,269.6499938964844,276.23158264160156,277.6499938964844
11690,73,2,268.48599472045896,269.45001220703125,276.0807632446289,276.04998779296875
11691,73,3,268.0182403564453,269.25,275.8287017822266,275.45001220703125
11692,73,4,267.7886421203613,269.25,275.4958251953125,274.95001220703125
11693,73,5,267.8144371032715,269.04998779296875,275.57282638549805,275.3500061035156
11694,73,6,268.04696731567384,269.1499938964844,275.919246673584,276.1499938964844
11695,73,7,268.6941390991211,269.75,277.3541778564453,278.1499938964844
11696,73,8,269.74518661499025,270.95001220703125,279.03725357055663,281.54998779296875
11697,73,9,270.44888458251955,271.1499938964844,280.8678924560547,282.25
11698,73,10,270.9956344604492,271.45001220703125,282.2143180847168,283.95001220703125
11699,73,11,271.4316101074219,272.04998779296875,283.45588836669924,284.6499938964844
11700,73,12,272.1872383117676,271.75,285.2363471984863,285.75
11701,73,13,272.4134216308594,272.54998779296875,285.70360946655273,286.1499938964844
11702,73,14,272.4516235351563,272.6499938964844,285.08506088256837,285.25
11703,73,15,271.9682960510254,272.8500061035156,284.4680305480957,285.75
11704,73,16,271.7500335693359,272.3500061035156,283.3719421386719,284.45001220703125
11705,73,17,271.2822891235352,271.6499938964844,282.0693954467773,283.6499938964844
11706,73,18,271.1041343688965,272.04998779296875,281.3827812194824,282.95001220703125
11707,73,19,271.0364799499512,271.75,280.8433250427246,282.1499938964844
11708,73,20,270.88642501831055,271.6499938964844,280.5924530029297,281.6499938964844
11709,73,21,270.4610466003418,271.25,280.10067520141604,280.54998779296875
11710,73,22,270.16752166748046,270.6499938964844,279.8270606994629,279.95001220703125
11711,73,23,269.69537658691405,270.04998779296875,279.44596405029296,279.25
11712,74,0,269.5174217224121,269.95001220703125,278.93326034545896,282.54998779296875
11713,74,1,269.29758377075194,270.1499938964844,278.8485046386719,282.95001220703125
11714,74,2,268.9806709289551,270.1499938964844,279.01208724975584,281.45001220703125
11715,74,3,268.89459762573244,270.25,279.09440383911135,281.04998779296875
11716,74,4,268.941471862793,270.1499938964844,279.09863662719727,279.45001220703125
11717,74,5,269.03975067138674,269.8500061035156,278.8309661865234,281.04998779296875
11718,74,6,269.1956733703613,270.45001220703125,278.91284942626953,281.8500061035156
11719,74,7,269.9160514831543,271.75,279.9287620544434,282.45001220703125
11720,74,8,271.37856979370116,272.6499938964844,281.5271644592285,284.04998779296875
11721,74,9,272.0167861938477,273.1499938964844,283.288565826416,283.75
11722,74,10,272.48488159179686,273.04998779296875,284.25601348876955,283.8500061035156
11723,74,11,272.7507774353027,273.25,284.995174407959,284.25
11724,74,12,271.97283630371095,273.95001220703125,286.06231155395506,284.75
11725,74,13,272.28285064697263,274.25,286.6380187988281,285.54998779296875
11726,74,14,272.56332931518557,273.8500061035156,285.91609420776365,285.8500061035156
11727,74,15,272.5089172363281,274.3500061035156,285.06902770996095,285.45001220703125
11728,74,16,272.639395904541,274.45001220703125,284.31823577880857,285.54998779296875
11729,74,17,272.7168601989746,273.95001220703125,282.7831726074219,285.04998779296875
11730,74,18,272.79499740600585,273.54998779296875,281.8066696166992,284.8500061035156
11731,74,19,272.544775390625,272.95001220703125,281.00060043334963,284.8500061035156
11732,74,20,272.4226013183594,272.75,280.65017318725586,284.3500061035156
11733,74,21,272.4677864074707,272.8500061035156,280.06928634643555,283.25
11734,74,22,272.33898162841797,272.45001220703125,279.1995559692383,282.6499938964844
11735,74,23,272.15627975463866,272.1499938964844,278.3990447998047,281.75
11736,75,0,272.0921859741211,271.3500061035156,278.17821044921874,281.3500061035156
11737,75,1,272.01550521850584,271.04998779296875,277.9848007202148,280.04998779296875
11738,75,2,271.9502830505371,271.3500061035156,277.5846061706543,279.04998779296875
11739,75,3,271.8976875305176,272.3500061035156,277.72185668945315,279.95001220703125
11740,75,4,271.91395416259763,272.04998779296875,277.88541107177736,279.75
11741,75,5,272.01892852783203,271.6499938964844,277.7628646850586,278.8500061035156
11742,75,6,272.2097625732422,271.75,277.64052963256836,279.95001220703125
11743,75,7,272.83248748779295,272.45001220703125,278.96229019165037,282.1499938964844
11744,75,8,273.4974853515625,273.95001220703125,280.9346893310547,282.6499938964844
11745,75,9,274.05663986206054,275.04998779296875,282.78540802001953,284.75
11746,75,10,274.81676025390624,275.1499938964844,284.4653739929199,285.3500061035156
11747,75,11,275.911873626709,275.95001220703125,285.9808219909668,287.45001220703125
11748,75,12,274.187752532959,276.3500061035156,287.35199508666994,288.45001220703125
11749,75,13,274.43545761108396,275.6499938964844,288.2236839294434,289.54998779296875
